LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtUnfSF,TotalBsmtSF,Ce0tralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,YrSold,SalePrice,SalePriceK,Sold_HigherThan_Median
-1,11250,4,5,1957,1989,1104,1104,1,1104,684,0,1788,1,0,1,0,5,1,8,2,1957,1,304,1,120,0,0,0,0,0,2009,161500,161.5,Less than median
60,13515,6,6,1919,1950,764,764,1,1060,764,0,1824,0,0,1,0,3,1,8,1,1940,2,520,0,0,0,126,0,0,0,2007,180500,180.5,More than median
34,4060,6,5,1998,1999,1139,1405,1,1337,0,0,1337,1,0,2,0,2,1,5,0,1998,2,511,1,144,68,0,0,0,0,2008,181000,181,More than median
35,3735,7,5,1999,1999,241,691,1,713,739,0,1452,1,0,2,1,3,1,6,0,1999,2,506,1,0,34,0,0,0,0,2006,183900,183.9,More than median
60,10120,7,4,1910,1950,925,925,0,964,925,0,1889,0,0,1,1,4,2,9,1,1960,1,308,0,0,0,264,0,0,0,2007,122000,122,Less than median
89,13214,9,5,2008,2009,2002,2002,1,2018,0,0,2018,0,0,2,0,3,1,10,1,2009,3,746,1,144,76,0,0,0,0,2010,378500,378.5,More than median
-1,14100,8,9,1935,1997,536,728,1,1968,1479,0,3447,0,0,3,1,4,1,11,2,1982,3,1014,1,314,12,0,0,0,0,2008,381000,381,More than median
78,11344,5,5,1958,1958,414,874,1,874,650,0,1524,0,0,1,1,3,1,7,0,1958,1,315,1,0,0,0,0,0,0,2007,144000,144,Less than median
-1,23595,7,6,1979,1979,74,1332,1,1332,192,0,1524,2,0,0,1,0,1,4,1,1979,2,586,1,268,0,0,0,0,0,2010,260000,260,More than median
-1,9156,6,7,1968,1968,1489,1489,1,1489,0,0,1489,0,0,2,0,3,1,7,1,1968,2,462,1,0,0,0,0,0,0,2009,185750,185.75,More than median
-1,13526,5,6,1965,1965,0,935,1,935,0,0,935,1,0,1,0,3,1,5,0,1965,1,288,1,180,0,0,0,0,0,2006,137000,137,Less than median
124,11512,6,7,1959,2006,300,1019,1,1357,0,0,1357,1,0,1,0,2,1,5,1,1959,1,312,1,0,0,0,0,163,0,2008,177000,177,More than median
53,5362,5,6,1910,2003,661,661,1,661,589,0,1250,0,0,2,0,3,1,8,1,1985,2,552,1,242,0,81,0,0,0,2007,139000,139,Less than median
95,11345,5,5,1948,1950,708,928,1,928,992,0,1920,0,0,2,0,4,2,10,0,1948,2,400,1,0,0,0,0,0,0,2007,137000,137,Less than median
-1,12936,6,6,1972,1972,130,723,1,735,660,0,1395,0,1,1,1,3,1,6,1,1972,2,497,1,294,116,0,0,0,0,2009,162000,162,Less than median
-1,17871,6,5,1967,1976,1152,1680,1,1724,0,0,1724,1,0,1,1,3,1,7,1,1967,2,480,1,0,0,0,0,0,0,2009,197900,197.9,More than median
75,9473,8,5,2002,2002,324,1128,1,1128,903,0,2031,1,0,2,1,3,1,7,1,2002,2,577,1,0,211,0,0,0,0,2008,237000,237,More than median
60,7500,4,4,1920,1950,698,698,1,698,430,0,1128,0,0,1,0,2,1,6,0,1980,2,528,1,30,0,164,0,0,0,2010,68400,68.4,Less than median
67,9808,7,5,2002,2002,785,1573,1,1573,0,0,1573,1,0,2,0,3,1,6,0,2002,2,544,1,0,72,0,0,0,0,2009,227000,227,More than median
50,8049,7,5,1990,1990,256,1309,1,1339,0,0,1339,1,0,2,0,2,1,6,1,1990,2,484,1,0,58,0,0,90,0,2006,180000,180,More than median
61,8800,5,7,1977,2008,364,1040,1,1040,0,0,1040,0,0,2,0,3,1,5,0,1977,2,484,1,0,0,0,0,288,0,2009,150500,150.5,Less than median
94,9400,6,5,1971,1971,912,912,1,912,912,0,1824,0,0,2,2,4,2,8,0,0,0,0,1,128,0,0,0,0,0,2010,139000,139,Less than median
50,9638,6,7,1919,1990,804,804,1,1699,748,0,2447,0,0,2,0,4,1,10,1,1969,1,336,1,272,0,42,0,116,0,2010,169000,169,More than median
50,6000,6,6,1939,1950,780,780,1,825,587,0,1412,0,0,1,0,4,1,6,1,1939,1,280,1,45,0,0,0,0,0,2009,132500,132.5,Less than median
-1,9790,6,5,1963,1963,678,1328,1,1328,0,0,1328,1,0,1,1,3,1,6,2,1963,2,528,1,0,26,0,0,0,0,2010,143000,143,Less than median
-1,36500,5,5,1964,1964,812,1624,1,1582,0,0,1582,0,1,2,0,4,1,7,0,1964,2,390,0,168,198,0,0,0,0,2006,190000,190,More than median
40,5664,8,5,2000,2000,343,1501,1,1659,0,0,1659,1,0,2,0,2,1,5,1,2000,2,499,1,212,59,0,0,0,0,2009,278000,278,More than median
86,11065,8,5,2006,2006,1085,1085,1,1120,850,0,1970,0,0,2,1,3,1,8,1,2006,3,753,1,177,74,0,0,0,0,2006,281000,281,More than median
-1,14112,5,7,1964,1964,138,1152,1,1152,0,0,1152,1,0,1,0,3,1,6,1,1964,2,484,1,227,0,0,0,0,0,2010,180500,180.5,More than median
21,1680,5,7,1972,1972,399,630,1,630,672,0,1302,0,0,2,1,3,1,6,0,1972,1,264,1,185,0,0,0,0,0,2009,119500,119.5,Less than median
60,6600,5,4,1892,1965,994,994,0,1378,994,0,2372,0,0,2,0,4,2,11,0,1985,1,432,1,0,287,0,0,0,0,2009,107500,107.5,Less than median
78,10140,7,5,1976,1976,638,832,1,832,832,0,1664,0,0,2,1,4,1,8,1,1976,2,528,1,0,28,0,0,259,0,2006,162900,162.9,Less than median
60,8172,5,7,1955,1990,697,864,1,864,0,0,864,1,0,1,0,2,1,5,0,1957,2,572,0,0,0,0,0,0,0,2006,115000,115,Less than median
70,8400,5,5,1968,1968,36,1052,1,1052,0,0,1052,1,0,1,1,3,1,5,0,1968,1,288,1,356,0,0,0,0,0,2006,138500,138.5,Less than median
80,8700,5,6,1963,1963,344,1120,1,1128,0,0,1128,1,0,2,0,3,1,6,0,1963,2,525,1,192,20,123,0,0,0,2008,155000,155,Less than median
35,3675,6,5,2005,2006,0,547,1,1072,0,0,1072,1,0,2,0,2,1,5,0,2005,2,525,1,0,44,0,0,0,0,2006,140000,140,Less than median
313,63887,10,5,2008,2008,466,6110,1,4692,950,0,5642,2,0,2,1,3,1,12,3,2008,2,1418,1,214,292,0,0,0,480,2008,160000,160,Less than median
75,7500,5,7,1959,1994,0,1246,1,1246,0,0,1246,1,0,1,1,3,1,6,0,1959,1,305,1,218,0,0,0,0,0,2010,154000,154,Less than median
-1,10762,7,5,1999,1999,284,978,1,1005,978,0,1983,0,0,2,1,3,1,9,1,1999,2,490,1,0,0,0,0,0,0,2009,225000,225,More than median
-1,7500,6,7,1942,1950,224,771,1,753,741,0,1494,0,0,1,0,3,1,7,2,1942,1,213,1,0,0,0,0,224,0,2009,177500,177.5,More than median
92,10120,8,5,1994,1994,425,1165,1,1203,1323,0,2526,1,0,2,1,4,1,8,1,1994,3,844,1,309,78,0,0,0,0,2006,290000,290,More than median
73,8688,7,5,2005,2005,1616,1616,1,1616,0,0,1616,0,0,2,0,3,1,7,0,2005,3,834,1,208,59,0,0,0,0,2006,232000,232,More than median
32,3363,7,5,2004,2004,976,976,1,976,732,0,1708,0,0,2,0,3,1,7,0,2004,2,380,1,0,40,0,0,0,0,2006,130000,130,Less than median
108,13173,9,5,2006,2007,80,1652,1,1652,0,0,1652,1,0,2,0,2,1,6,2,2006,2,840,1,404,102,0,0,0,0,2009,325000,325,More than median
48,6955,7,5,2005,2006,1368,1368,1,1368,0,0,1368,0,0,2,0,2,1,6,1,2005,2,474,1,132,35,0,0,0,0,2006,202500,202.5,More than median
60,8072,5,5,1994,1995,244,990,1,990,0,0,990,1,0,1,0,3,1,5,0,2000,2,480,1,0,64,0,0,0,0,2009,138000,138,Less than median
100,12000,5,7,1948,2005,172,924,1,1122,0,0,1122,1,0,1,0,2,1,6,0,1948,2,528,1,0,36,0,0,0,0,2008,147000,147,Less than median
-1,7153,6,5,1991,1991,78,1278,1,1294,0,0,1294,1,0,2,0,3,1,6,0,1991,2,496,1,112,51,0,0,0,0,2008,179200,179.2,More than median
100,17500,7,8,1959,2002,496,1902,1,1902,0,0,1902,1,0,2,0,3,1,7,2,1959,2,567,1,0,207,162,0,0,0,2010,335000,335,More than median
68,8814,7,5,2005,2007,349,1274,1,1274,0,0,1274,1,0,2,0,3,1,6,0,2005,2,508,1,264,98,0,0,0,0,2007,203000,203,More than median
-1,9572,8,5,1990,1990,971,1453,1,1453,1357,0,2810,0,0,2,1,4,1,9,1,1990,2,750,1,500,0,0,0,0,0,2007,302000,302,More than median
108,14774,9,5,1999,1999,1393,1393,1,1422,1177,0,2599,0,0,2,1,4,1,10,1,1999,3,779,1,668,30,0,0,0,0,2010,333168,333.17,More than median
60,8190,4,6,1954,1954,216,948,1,948,0,0,948,1,0,1,0,3,1,5,1,1956,1,280,1,0,36,0,0,0,0,2007,119000,119,Less than median
85,11075,6,5,1969,1969,176,952,1,1092,1020,0,2112,0,0,2,1,4,1,9,2,1969,2,576,1,280,0,0,0,0,0,2008,206900,206.9,More than median
61,10226,8,5,2008,2008,1622,1622,1,1630,0,0,1630,1,0,2,0,3,1,8,1,2008,3,860,1,172,42,0,0,0,0,2009,295493,295.49,More than median
47,4230,7,5,2006,2007,1352,1352,1,1352,0,0,1352,0,0,2,0,2,1,5,1,2006,2,466,1,0,241,0,0,0,0,2007,208900,208.9,More than median
-1,14781,8,5,2001,2002,1753,1753,1,1787,0,0,1787,0,0,2,0,3,1,7,1,2001,3,748,1,198,150,0,0,0,0,2006,275000,275,More than median
75,10215,4,5,1954,1954,372,864,1,948,0,0,948,0,0,1,0,3,1,5,0,1954,1,248,1,0,0,0,0,0,0,2007,111000,111,Less than median
70,8400,6,3,1957,1957,628,1478,1,1478,0,0,1478,1,0,1,1,3,1,6,2,1957,2,442,1,114,0,0,0,216,0,2009,156500,156.5,Less than median
-1,6627,3,6,1949,1950,0,0,0,720,0,0,720,0,0,1,0,2,1,4,0,1955,1,287,1,0,0,0,0,0,0,2008,72500,72.5,Less than median
107,10186,7,5,1992,1992,76,750,1,1061,862,0,1923,1,0,2,1,3,1,8,1,1992,2,564,1,240,39,0,0,0,0,2010,190000,190,More than median
50,5330,4,7,1940,1950,140,420,1,708,0,0,708,0,0,1,0,2,1,5,0,0,0,0,1,164,0,0,0,0,0,2009,82500,82.5,Less than median
75,9986,8,5,2006,2007,1795,1795,1,1795,0,0,1795,0,0,2,0,2,1,7,1,2007,3,895,1,0,49,0,0,0,0,2007,147000,147,Less than median
40,3636,4,4,1922,1950,796,796,0,796,0,0,796,0,0,1,0,2,1,5,0,0,0,0,0,0,0,100,0,0,0,2008,55000,55,Less than median
70,4270,3,6,1931,2006,0,544,1,774,0,0,774,0,0,1,0,3,1,6,0,0,0,0,1,0,0,286,0,0,0,2007,79000,79,Less than median
60,6600,5,9,1982,2008,175,816,1,816,0,0,816,0,1,1,0,3,1,5,1,1982,1,264,1,0,0,0,0,0,0,2008,130500,130.5,Less than median
60,10440,6,7,1920,1950,1017,1510,1,1584,1208,0,2792,0,0,2,0,5,1,8,2,1920,2,520,1,0,547,0,0,480,0,2008,256000,256,More than median
63,9084,7,5,1998,1998,935,935,1,955,677,0,1632,0,0,2,1,3,1,8,1,1998,2,462,1,0,28,0,0,0,0,2006,176500,176.5,More than median
85,10000,8,5,2006,2006,1588,1588,1,1588,0,0,1588,0,0,2,0,3,1,7,1,2006,3,825,1,144,45,0,0,0,0,2007,227000,227,More than median
55,10780,5,5,1976,1976,428,911,1,954,0,0,954,0,0,1,0,3,1,6,0,1976,2,576,1,0,0,0,0,0,0,2006,132500,132.5,Less than median
67,8877,4,6,1938,1958,126,816,1,816,0,0,816,1,0,1,0,2,1,3,1,1958,1,288,1,0,0,0,0,0,0,2009,100000,100,Less than median
60,7200,5,6,1938,1995,803,803,1,803,557,0,1360,0,0,1,1,2,1,6,0,1951,1,297,1,0,65,190,0,0,0,2006,125500,125.5,Less than median
24,2368,5,6,1970,1970,0,765,1,765,600,0,1365,0,0,1,1,3,1,7,0,1970,2,440,1,0,36,0,0,0,0,2009,125000,125,Less than median
80,9650,6,5,1977,1977,664,1350,1,1334,0,0,1334,0,1,2,0,2,1,6,1,1977,2,630,1,0,16,0,0,0,0,2009,167900,167.9,More than median
87,9246,5,5,1973,1973,1656,1656,1,1656,0,0,1656,0,0,2,0,4,2,8,0,1973,2,506,1,0,211,0,0,0,0,2008,135000,135,Less than median
153,4118,4,4,1941,1950,693,693,0,693,0,0,693,0,0,1,0,2,1,4,0,0,0,0,0,0,20,0,0,0,0,2006,52500,52.5,Less than median
95,13450,7,5,2002,2002,216,916,1,920,941,0,1861,1,0,2,1,3,1,8,0,2002,2,492,1,146,91,0,0,0,0,2006,200000,200,More than median
120,9560,5,7,1972,1972,504,864,1,864,0,0,864,0,0,1,0,3,1,5,0,1972,1,288,1,0,0,0,0,0,0,2006,128500,128.5,Less than median
70,8294,4,5,1971,1971,858,858,1,872,0,0,872,0,0,1,0,3,1,5,0,1974,4,480,1,0,0,0,0,0,0,2007,123000,123,Less than median
66,13695,6,5,2003,2004,300,1114,1,1114,0,0,1114,1,0,1,0,3,1,6,0,2004,2,576,1,0,78,0,0,0,0,2008,155000,155,Less than median
-1,9375,8,5,2002,2002,1284,1284,1,1284,885,0,2169,0,0,2,1,3,1,7,1,2002,2,647,1,192,87,0,0,0,0,2007,228500,228.5,More than median
57,7558,6,6,1928,1950,896,896,1,1172,741,0,1913,0,0,1,1,3,1,9,1,1929,2,342,1,0,0,0,0,0,0,2009,177000,177,More than median
85,11103,7,5,2006,2006,728,728,1,728,728,0,1456,0,0,2,1,3,1,8,1,2006,2,440,1,0,0,0,0,0,0,2007,155835,155.84,Less than median
50,6000,4,4,1920,1950,710,960,1,960,0,0,960,0,0,1,0,2,1,5,0,1997,1,308,1,0,0,168,0,0,0,2007,108500,108.5,Less than median
-1,20781,7,7,1968,2003,1203,1568,1,2156,0,0,2156,0,0,2,0,3,1,9,1,1968,2,508,1,0,80,0,290,0,0,2006,262500,262.5,More than median
93,15306,8,5,2006,2007,1652,1732,1,1776,0,0,1776,1,0,2,0,3,1,7,1,2006,3,712,1,0,0,0,0,0,0,2007,283463,283.46,More than median
-1,16196,7,5,1998,1998,39,1482,1,1494,0,0,1494,1,0,2,0,3,1,5,1,1998,2,514,1,402,25,0,0,0,0,2007,215000,215,More than median
50,5250,8,5,1872,1987,425,684,0,938,1215,205,2358,0,0,2,0,4,1,8,0,0,0,0,1,0,54,20,0,0,0,2008,122000,122,Less than median
91,11643,5,5,1969,1969,748,1248,1,1338,1296,0,2634,1,1,2,2,6,2,12,0,1969,4,968,1,0,0,0,0,0,0,2009,200000,200,More than median
70,9247,6,6,1962,1962,539,858,1,858,858,0,1716,0,0,1,1,4,1,8,1,1962,2,490,1,0,84,0,0,120,0,2008,171000,171,More than median
50,6000,6,9,1937,2000,698,698,1,786,390,0,1176,0,0,1,0,2,1,4,0,1999,2,624,0,210,0,0,0,0,0,2009,134900,134.9,Less than median
56,14720,8,5,1995,1996,1217,2033,1,2053,1185,0,3238,1,0,2,1,4,1,9,1,1996,3,666,1,283,86,0,0,0,0,2010,410000,410,More than median
-1,10316,7,5,2000,2000,257,992,1,992,873,0,1865,1,0,2,1,3,1,7,1,2000,3,839,1,0,184,0,0,0,0,2008,235000,235,More than median
102,10192,7,6,1968,1992,570,570,1,1222,698,0,1920,0,0,3,0,4,1,8,1,1968,2,487,1,0,98,0,0,0,0,2006,170000,170,More than median
-1,9477,5,5,1966,1966,524,864,1,892,0,0,892,0,0,1,0,3,1,5,0,1966,1,264,1,0,0,0,0,0,0,2008,110000,110,Less than median
-1,12537,5,6,1971,2008,344,1078,1,1078,0,0,1078,1,0,1,1,3,1,6,1,1971,2,500,1,0,0,0,0,0,0,2010,149900,149.9,Less than median
-1,2117,6,5,2000,2000,378,756,1,769,804,0,1573,0,0,2,1,3,1,5,0,2000,2,440,1,0,32,0,0,0,0,2010,177500,177.5,More than median
129,16737,9,5,2004,2005,533,1980,1,1980,0,0,1980,1,0,2,0,3,1,8,1,2004,3,770,1,194,45,0,0,0,0,2006,315000,315,More than median
51,9842,5,6,1921,1998,612,612,1,990,1611,0,2601,0,0,3,1,4,1,8,0,1998,2,621,1,183,0,301,0,0,0,2008,189000,189,More than median
124,16158,7,5,2005,2005,256,1530,1,1530,0,0,1530,1,0,2,0,3,1,7,1,2005,2,430,1,168,36,0,0,0,0,2009,260000,260,More than median
-1,12513,4,4,1920,2007,715,715,1,1281,457,0,1738,0,0,2,0,4,1,7,1,1920,1,368,1,55,0,0,0,0,0,2009,104900,104.9,Less than median
73,8499,6,5,2006,2007,616,616,1,616,796,0,1412,0,0,2,1,3,1,6,1,2007,2,432,1,0,36,0,0,0,0,2007,156932,156.93,Less than median
30,3180,7,5,2005,2005,600,600,1,520,600,80,1200,0,0,2,1,2,1,4,0,2005,2,480,1,0,166,0,0,0,0,2006,144152,144.15,Less than median
-1,7500,7,5,2000,2000,281,814,1,814,860,0,1674,1,0,2,1,3,1,7,0,2000,2,663,1,0,96,0,0,0,0,2010,216000,216,More than median
68,9179,7,5,1999,1999,240,873,1,882,908,0,1790,1,0,2,1,3,1,7,0,1999,2,588,1,0,88,0,0,0,0,2008,193000,193,More than median
41,2665,5,6,1977,1977,36,757,1,925,550,0,1475,0,0,2,0,4,1,6,1,1977,1,336,1,104,26,0,0,0,0,2006,127000,127,Less than median
-1,4435,6,5,2003,2004,163,848,1,848,0,0,848,1,0,1,0,1,1,4,0,2003,2,420,1,140,0,0,0,0,0,2009,144000,144,Less than median
48,10635,8,5,2003,2003,315,1657,1,1668,0,0,1668,1,0,2,0,3,1,8,1,2003,2,502,1,0,262,0,0,0,0,2010,232000,232,More than median
90,5400,4,6,1920,1950,420,840,1,840,534,0,1374,0,0,1,0,2,1,6,0,1967,1,338,1,0,0,198,0,0,0,2009,105000,105,Less than median
80,9600,6,6,1955,1996,161,992,1,1661,0,0,1661,1,0,1,0,3,1,8,1,1955,1,377,1,0,28,0,0,178,0,2008,165500,165.5,More than median
75,9750,7,6,1998,1998,133,1108,1,1108,989,0,2097,1,0,2,1,3,1,8,1,1998,2,583,1,253,170,0,0,0,0,2006,274300,274.3,More than median
-1,11400,10,5,2001,2002,1351,2633,1,2633,0,0,2633,1,0,2,1,2,1,8,2,2001,3,804,1,314,140,0,0,0,0,2007,466500,466.5,More than median
85,10625,7,5,2005,2005,1026,1026,1,1026,932,0,1958,0,0,2,1,3,1,9,1,2005,3,936,1,154,210,0,0,0,0,2008,250000,250,More than median
89,10991,8,5,2007,2007,1571,1571,1,1571,0,0,1571,0,0,2,0,3,1,7,1,2007,3,722,1,100,36,0,0,0,0,2007,239000,239,More than median
52,6292,6,5,1930,1950,384,768,0,790,0,0,790,0,0,1,0,2,1,4,0,1925,1,160,1,0,141,0,0,0,0,2008,91000,91,Less than median
60,10998,5,5,1941,1960,156,984,1,984,620,0,1604,0,0,2,0,3,1,6,0,1977,2,660,1,0,68,0,0,0,0,2009,117000,117,Less than median
21,1953,6,5,1973,1973,174,483,1,483,504,0,987,0,0,1,1,2,1,5,0,1973,1,264,1,72,0,0,0,0,0,2006,83000,83,Less than median
73,9735,5,5,2006,2007,384,384,1,754,640,0,1394,0,0,2,1,3,1,7,0,2007,2,400,1,100,0,0,0,0,0,2008,167500,167.5,More than median
45,8212,3,3,1914,1950,661,864,0,864,0,0,864,1,0,1,0,2,1,5,0,1938,1,200,1,0,0,96,0,0,0,2010,58500,58.5,Less than median
-1,12925,6,7,1970,1970,340,1205,1,2117,0,0,2117,0,0,2,1,4,1,7,2,1970,2,550,1,0,42,0,0,0,0,2008,237500,237.5,More than median
60,7200,7,7,1920,1950,596,596,1,998,764,0,1762,1,0,1,1,4,1,8,0,1989,2,576,0,36,0,221,0,0,0,2006,157000,157,Less than median
-1,25339,5,7,1918,2007,816,816,1,1416,0,0,1416,0,0,2,0,3,1,7,0,2007,2,576,0,0,0,112,0,0,0,2007,112000,112,Less than median
60,9060,6,5,1939,1950,356,560,1,698,560,0,1258,0,0,1,0,2,1,6,0,1939,1,280,1,0,0,0,0,0,0,2009,105000,105,Less than median
40,5436,4,8,1922,2007,61,796,1,796,358,0,1154,1,0,1,0,3,1,7,0,1922,1,240,0,0,96,0,0,0,0,2010,125500,125.5,Less than median
80,16692,7,5,1978,1978,133,1392,1,1392,1392,0,2784,1,0,3,1,5,1,12,2,1978,2,564,1,0,112,0,0,440,519,2006,250000,250,More than median
60,8520,6,7,1916,1950,0,714,0,1664,862,0,2526,0,0,2,0,5,1,10,1,1916,1,216,1,88,15,0,0,0,0,2007,136000,136,Less than median
42,14892,9,5,2006,2007,426,1746,1,1746,0,0,1746,1,0,2,0,3,1,7,2,2006,3,758,1,201,39,0,0,0,0,2009,377500,377.5,More than median
60,6000,6,6,1941,1950,360,735,1,869,349,0,1218,0,1,1,0,3,1,6,1,2003,2,440,1,0,0,0,0,0,0,2007,131000,131,Less than median
70,9100,7,5,2000,2000,125,1525,1,1525,0,0,1525,1,0,2,0,3,1,6,0,2000,2,541,1,219,36,0,0,0,0,2006,235000,235,More than median
65,8944,5,5,1967,1967,1584,1584,1,1584,0,0,1584,0,0,2,0,4,2,8,0,1967,3,792,1,0,152,0,0,0,0,2009,124000,124,Less than median
68,7838,5,5,1967,1967,95,864,1,900,0,0,900,1,0,1,0,3,1,6,1,1967,1,288,1,175,144,0,0,0,0,2006,123000,123,Less than median
60,10800,6,7,1905,2000,482,482,0,1221,691,0,1912,0,0,2,0,3,2,7,1,2003,2,672,1,0,25,212,0,0,0,2008,163000,163,Less than median
53,4045,7,5,2006,2006,286,1356,1,1500,0,0,1500,1,0,2,0,2,1,6,1,2006,3,648,1,161,20,0,0,0,0,2006,246578,246.58,More than median
88,12665,8,5,2005,2006,1094,1094,1,1133,1349,0,2482,0,0,2,1,4,1,9,1,2005,3,642,1,144,39,0,0,0,0,2007,281213,281.21,More than median
-1,57200,5,5,1948,1950,60,747,1,1687,0,0,1687,1,0,1,0,3,1,7,2,1966,2,572,0,0,0,50,0,0,0,2010,160000,160,Less than median
51,6120,5,8,1920,2004,939,939,1,939,574,0,1513,0,0,1,1,4,1,8,0,1933,1,180,0,24,0,150,0,0,0,2007,137500,137.5,Less than median
60,7200,5,4,1950,1982,676,1208,1,1136,768,0,1904,1,0,1,1,3,1,7,0,1950,1,240,1,0,0,168,0,0,0,2009,138000,138,Less than median
51,6171,6,6,1925,1990,712,976,1,1160,448,0,1608,0,0,2,1,3,1,7,1,1925,1,216,1,147,16,0,0,0,0,2009,137450,137.45,Less than median
50,6000,6,7,1929,1950,862,862,1,950,208,0,1158,0,0,1,0,3,1,5,1,1929,1,208,1,0,0,112,0,0,0,2008,120000,120,Less than median
62,7415,6,5,2004,2004,80,839,1,864,729,0,1593,1,0,2,1,3,1,8,1,2004,2,398,1,100,75,0,0,0,0,2008,193000,193,More than median
64,6762,7,5,2006,2006,1286,1286,1,1294,0,0,1294,0,0,2,0,2,1,6,1,2006,2,662,1,168,55,0,0,0,0,2006,193879,193.88,More than median
49,15256,8,5,2007,2007,556,1485,1,1464,0,0,1464,1,0,2,0,3,1,6,0,2007,3,754,1,168,160,0,0,0,0,2007,282922,282.92,More than median
60,10410,3,4,1915,1950,672,672,1,694,520,0,1214,0,0,1,0,3,1,6,0,1998,3,936,1,216,0,160,0,0,0,2006,105000,105,Less than median
44,3842,8,5,2004,2005,221,1594,1,1646,0,0,1646,1,1,2,0,2,1,5,1,2004,2,482,1,128,53,0,0,155,0,2008,275000,275,More than median
70,8445,5,7,1972,2007,112,768,1,768,0,0,768,1,0,1,0,2,1,5,0,1988,2,396,1,58,0,0,0,0,0,2009,133000,133,Less than median
-1,8780,5,5,1985,1985,208,833,1,833,0,0,833,1,0,1,0,3,1,5,0,0,0,0,1,0,0,0,0,0,0,2009,112000,112,Less than median
60,7740,4,7,1910,1950,622,622,1,741,622,0,1363,0,0,1,0,3,1,6,0,1966,2,528,1,0,0,0,0,168,0,2010,125500,125.5,Less than median
46,20544,7,6,1986,1991,791,791,1,1236,857,0,2093,0,0,2,1,3,1,7,1,1986,2,542,1,364,63,0,0,0,0,2008,215000,215,More than median
79,12420,7,5,2001,2001,278,944,1,944,896,0,1840,1,0,2,1,3,1,6,0,2001,2,622,1,0,45,0,0,0,0,2009,230000,230,More than median
80,9600,6,8,1950,2005,736,856,1,1112,556,0,1668,0,0,1,1,3,1,6,0,1950,1,271,1,0,0,0,0,0,0,2009,140000,140,Less than median
60,7200,4,5,1949,1950,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,1956,2,420,1,0,0,0,0,0,0,2009,90000,90,Less than median
88,10994,8,5,2005,2006,868,1844,1,1844,0,0,1844,1,0,2,0,2,1,7,1,2005,2,620,1,165,44,0,0,0,0,2009,257000,257,More than median
64,13053,6,7,1923,2000,833,833,1,1053,795,0,1848,0,0,1,1,4,1,8,1,1922,2,370,0,0,0,0,0,220,0,2008,207000,207,More than median
51,3635,7,5,2007,2007,398,1386,1,1569,0,0,1569,0,1,2,0,1,1,7,1,2007,3,660,1,143,20,0,0,0,0,2009,175900,175.9,More than median
60,11340,4,6,1885,1950,777,777,1,1246,1044,0,2290,0,0,2,0,4,2,11,0,1971,2,560,0,0,0,114,0,0,0,2010,122500,122.5,Less than median
-1,16545,8,5,1998,1998,503,1284,1,1310,1140,0,2450,1,0,2,1,3,1,7,1,1998,3,1069,1,0,126,0,0,0,0,2009,340000,340,More than median
71,9204,5,5,1963,1963,247,1144,1,1144,0,0,1144,1,0,1,1,3,1,6,0,1962,1,336,1,0,88,0,0,0,0,2008,124000,124,Less than median
-1,16381,6,5,1969,1969,734,1844,1,1844,0,0,1844,1,0,2,0,3,1,7,1,1969,2,540,1,0,73,216,0,0,0,2006,223000,223,More than median
90,11700,6,6,1968,1968,304,708,1,708,708,0,1416,0,0,2,1,3,1,7,1,1968,2,776,1,0,169,0,0,119,0,2006,179900,179.9,More than median
53,4043,6,5,1977,1977,709,1069,1,1069,0,0,1069,0,0,2,0,2,1,4,1,1977,2,440,1,0,55,0,0,165,0,2010,127500,127.5,Less than median
37,4435,6,5,2003,2003,162,848,1,848,0,0,848,1,0,1,0,1,1,3,0,2003,2,420,1,140,0,0,0,0,0,2008,136500,136.5,Less than median
-1,19690,6,7,1966,1966,697,697,1,1575,626,0,2201,0,0,2,0,4,1,8,1,1966,2,432,1,586,236,0,0,0,738,2006,274970,274.97,More than median
-1,9503,5,5,1958,1983,193,1024,1,1344,0,0,1344,1,0,1,0,2,1,6,1,1970,1,484,1,316,28,0,0,0,0,2007,144000,144,Less than median
80,10721,6,6,1959,1959,1252,1252,1,1252,0,0,1252,0,0,1,0,3,1,7,0,1960,2,528,1,0,39,0,0,0,0,2008,142000,142,Less than median
81,10944,7,5,1994,1994,223,1223,1,1223,904,0,2127,1,0,2,1,3,1,5,2,1994,2,525,1,171,132,0,0,0,0,2008,271000,271,More than median
60,10930,5,6,1945,1950,333,913,1,1048,510,0,1558,1,0,1,1,3,1,6,1,1962,1,288,1,0,0,0,0,0,0,2008,140000,140,Less than median
60,7200,5,7,1940,1992,278,788,1,804,0,0,804,1,0,1,0,2,1,4,2,1940,1,240,1,0,0,154,0,0,0,2010,119000,119,Less than median
-1,12546,6,7,1981,1981,762,1440,1,1440,0,0,1440,0,0,2,0,3,1,7,1,1981,2,467,1,0,0,99,0,0,0,2007,182900,182.9,More than median
